ID_Student,course_year_month,pass,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url
108859,BBB 2014_October,True,0,0,0,0,279,8,462,0,23,713,0,0,0,6,147,0,278,0,78,2
540224,FFF 2013_February,True,0,3,0,0,420,0,342,0,0,665,24,18,23,3,1139,0,54,0,231,26
399935,DDD 2013_October,False,0,0,3,0,16,0,158,0,0,77,0,5,0,0,0,0,66,0,126,6
196266,DDD 2013_February,False,0,0,3,0,21,0,54,0,0,27,2,13,1,0,0,0,16,0,29,12
631492,BBB 2014_February,True,0,0,0,0,3,0,203,0,0,13,0,0,0,0,118,0,110,0,153,65
527789,DDD 2013_February,False,0,0,2,0,0,0,25,0,0,1,0,0,0,0,0,0,4,0,27,21
346207,FFF 2013_February,True,28,10,0,0,277,0,351,0,0,1601,5,19,26,39,479,0,44,0,254,39
692482,BBB 2014_October,False,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,5,0,2,0
585114,GGG 2013_October,True,0,0,0,0,34,1,92,0,0,381,0,0,0,0,81,0,27,0,39,0
2614277,FFF 2013_October,True,0,0,0,3,856,0,856,0,0,1160,0,42,8,4,1187,0,59,0,228,65
697878,FFF 2014_October,True,0,0,0,0,752,2,438,3,15,2038,0,13,0,1,604,0,36,0,446,28
654198,EEE 2014_October,True,0,0,0,0,382,0,248,0,0,1016,0,368,0,0,218,0,3,0,2,21
689124,BBB 2014_October,True,0,0,0,0,31,0,86,0,3,423,0,0,0,0,62,0,29,0,13,1
568019,BBB 2014_October,True,0,0,0,0,7,0,162,0,0,269,0,0,0,0,108,0,31,0,12,1
1054876,FFF 2013_February,False,0,2,0,0,269,0,146,0,0,238,2,9,9,12,190,0,9,0,137,13
507743,FFF 2014_October,True,28,0,0,0,615,2,542,23,4,2636,0,21,4,6,639,0,47,0,404,33
645818,DDD 2014_October,True,0,0,8,0,99,25,293,0,2,44,0,0,0,0,0,0,124,0,224,28
571686,EEE 2013_October,True,0,5,0,0,48,0,218,0,0,731,0,32,0,0,112,0,10,0,9,66
573920,EEE 2013_October,True,0,2,0,0,28,0,218,0,17,904,0,68,0,0,221,0,16,0,25,6
597097,GGG 2013_October,True,0,0,0,0,1,0,77,0,0,131,0,0,0,0,86,0,20,0,11,0
82741,BBB 2013_February,True,0,0,0,0,334,0,218,0,0,1,0,0,0,0,76,0,97,0,131,22
412654,BBB 2013_February,True,0,0,0,0,95,0,154,0,0,1,0,0,0,0,71,0,9,0,17,5
307290,DDD 2013_February,False,0,0,12,0,133,0,104,0,0,39,13,72,0,0,0,0,36,0,54,1
535462,BBB 2014_February,False,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22,0,1,0,3,2
631753,GGG 2014_February,True,0,0,0,0,2,1,76,0,0,182,0,0,0,0,99,0,47,0,56,0
253567,GGG 2013_October,False,0,0,0,0,40,6,61,0,0,61,0,0,0,0,86,0,10,0,16,0
597426,FFF 2014_February,False,0,0,0,0,30,0,72,0,0,312,0,2,3,0,12,0,15,0,54,1
2585330,FFF 2014_February,True,22,0,0,2,561,0,377,0,4,2581,0,32,9,23,601,0,28,0,305,32
446856,BBB 2013_February,False,0,0,0,0,71,0,305,0,0,1,0,0,0,0,191,0,81,0,120,23
572431,CCC 2014_October,True,0,0,12,0,965,0,592,0,12,157,0,191,0,0,112,0,98,0,282,22
441954,FFF 2013_February,True,12,3,0,0,381,0,415,0,0,1732,5,26,13,21,595,0,37,0,217,35
619927,CCC 2014_October,True,0,0,0,0,4998,0,3942,0,20,2680,0,981,5,0,10829,0,48,0,349,516
612439,CCC 2014_October,False,0,0,3,0,58,0,143,0,2,63,0,15,0,0,125,0,34,0,159,28
2698125,FFF 2013_October,True,0,0,0,6,54,0,79,0,0,262,0,17,4,0,712,0,15,0,90,4
2649800,AAA 2014_October,True,0,0,0,0,14,0,224,0,0,908,0,0,0,0,0,0,14,0,57,32
1694120,FFF 2013_October,True,17,14,0,4,317,0,814,0,3,1708,0,36,8,13,846,0,94,0,573,31
644480,EEE 2014_October,True,0,0,0,0,250,0,345,0,11,1167,0,231,0,0,581,0,83,0,73,12
598713,FFF 2014_February,True,15,0,0,3,332,0,544,0,0,1985,0,27,17,21,927,0,102,0,337,36
286914,BBB 2014_February,True,0,0,0,0,91,0,160,0,0,2,0,0,0,0,61,0,64,0,99,28
598769,BBB 2014_October,False,0,0,0,0,1,0,94,0,0,118,0,0,0,0,26,0,31,0,24,2
539963,FFF 2013_February,True,0,1,0,0,1511,0,1169,0,0,959,11,185,6,18,517,0,26,0,279,38
516434,BBB 2014_October,True,0,0,0,0,345,10,400,0,2,1200,0,0,0,0,294,0,93,0,94,2
466203,FFF 2013_February,True,39,6,0,0,522,0,483,0,0,1732,12,28,22,49,1620,0,47,0,393,46
550358,DDD 2014_October,False,0,0,0,0,28,0,59,0,0,70,0,0,0,0,0,0,63,0,52,3
628190,BBB 2014_February,True,0,0,0,0,115,0,103,0,0,35,0,0,0,0,71,0,18,0,21,8
590403,FFF 2013_October,False,0,0,0,0,36,0,44,0,0,69,0,0,4,0,1,0,3,0,33,2
622715,BBB 2014_February,False,0,0,0,0,44,0,205,0,0,42,0,0,0,0,87,0,80,0,105,13
548241,BBB 2013_February,True,0,0,0,0,236,1,101,0,0,1,0,0,0,0,79,0,30,0,43,10
467243,FFF 2013_October,False,0,0,0,1,25,0,55,0,4,63,0,0,1,0,474,0,11,0,81,1
237891,FFF 2014_October,True,0,0,0,0,141,0,347,4,0,821,0,3,0,2,527,0,22,0,221,12
595310,DDD 2014_October,True,0,0,14,0,1242,0,643,0,50,177,0,0,0,0,0,0,110,0,167,21
559610,BBB 2013_February,False,0,0,0,0,166,0,32,0,0,1,0,0,0,0,1,0,2,0,3,0
281638,FFF 2013_October,True,16,2,0,3,401,0,495,0,1,948,0,41,12,1,750,0,45,0,209,37
559856,FFF 2013_February,True,20,20,0,0,1094,1,1887,0,0,5575,55,110,44,53,1677,0,140,0,1259,175
245784,BBB 2014_October,False,0,0,0,0,1,4,99,0,2,950,0,0,0,0,73,0,22,0,41,7
546961,FFF 2014_February,True,0,0,0,2,138,2,325,0,3,867,0,20,12,0,774,0,54,0,287,27
399843,DDD 2013_October,False,0,0,1,0,31,0,34,0,0,30,0,0,0,0,0,0,2,0,25,3
606634,BBB 2014_February,True,0,0,0,0,63,0,74,0,0,19,0,0,0,0,122,0,17,0,26,4
578551,BBB 2014_October,True,0,0,0,0,539,5,429,0,0,1335,0,0,0,4,283,0,94,0,66,7
646729,GGG 2014_October,True,0,0,0,0,53,0,81,0,0,144,0,0,0,0,120,0,19,0,20,0
497793,BBB 2013_February,True,0,0,0,0,2690,0,569,0,0,1,0,0,0,0,112,0,32,0,47,8
586490,BBB 2013_October,False,0,0,0,0,48,0,15,0,1,1,0,0,0,0,1,0,2,0,3,5
678233,DDD 2014_October,True,0,0,10,0,337,24,237,0,5,93,0,0,0,0,0,0,65,0,183,17
585958,FFF 2014_October,True,54,2,0,0,94,0,238,1,0,1427,0,20,9,29,413,0,17,0,179,22
2521655,FFF 2013_February,True,27,9,0,0,3740,0,1614,0,0,2063,40,69,24,34,812,0,54,0,502,130
69703,CCC 2014_February,True,0,0,0,0,103,0,186,0,0,1,0,0,1,0,277,0,69,0,57,1
2475591,BBB 2014_October,True,0,0,0,0,142,9,326,0,11,1131,0,0,0,13,153,0,99,0,78,7
333059,AAA 2013_October,True,0,0,0,0,5,1,70,0,0,168,0,0,0,0,0,0,9,0,44,4
612891,BBB 2013_October,True,0,0,0,0,1099,19,655,0,2,54,0,0,0,0,138,0,132,0,204,114
605771,BBB 2014_October,True,0,0,0,0,1392,18,1147,0,4,2325,0,0,0,15,103,0,132,0,181,2
305876,CCC 2014_February,False,0,0,0,2,86,0,245,0,0,220,0,21,9,0,984,0,98,0,277,22
572335,GGG 2013_October,False,0,0,0,0,7,1,100,0,0,99,0,0,0,0,12,0,10,0,14,0
625427,DDD 2014_February,True,0,0,38,0,508,1,593,0,56,132,0,185,0,0,0,0,153,0,591,47
570453,EEE 2013_October,True,0,3,0,0,4,0,136,0,0,403,0,36,0,0,302,0,12,0,43,6
594454,FFF 2013_October,False,0,0,0,0,11,0,24,0,5,15,0,0,3,0,0,0,7,0,30,0
495786,DDD 2013_February,False,0,0,0,0,30,0,19,0,0,3,0,0,1,0,0,0,0,0,7,6
596482,FFF 2014_February,True,0,0,0,2,487,0,741,0,4,857,0,33,20,4,1548,0,60,0,263,50
556450,EEE 2013_October,False,0,0,0,0,4,0,42,0,0,37,0,0,0,0,4,0,19,0,9,2
602109,BBB 2014_October,False,0,0,0,0,0,0,47,0,0,55,0,0,0,0,2,0,13,0,9,2
422070,BBB 2013_February,False,0,0,0,0,50,0,58,0,0,2,0,0,0,0,58,0,13,0,17,4
619014,EEE 2014_February,True,0,0,0,0,313,0,364,0,0,370,0,83,2,0,510,0,105,0,173,80
532565,DDD 2013_February,True,0,0,26,0,1898,0,1540,0,0,232,3,45,1,0,341,0,145,0,291,38
406000,BBB 2014_October,True,0,0,0,0,25,0,162,0,2,660,0,0,0,0,299,0,42,0,24,0
77995,FFF 2014_October,True,0,0,0,0,20,0,58,0,19,143,0,11,0,0,565,0,16,0,63,2
495976,GGG 2014_February,True,0,0,0,0,45,0,152,0,0,439,0,0,0,0,137,0,60,0,18,0
557811,FFF 2013_February,True,38,5,0,0,648,0,357,0,0,1260,19,81,20,12,684,0,28,0,216,17
520082,FFF 2013_February,True,2,8,0,0,272,0,506,0,0,1308,35,21,24,7,969,0,37,0,269,39
2602338,AAA 2014_October,False,4,0,0,0,119,0,157,0,0,424,0,0,0,0,0,0,4,0,73,35
473008,DDD 2013_February,True,0,0,49,0,639,31,539,0,0,205,40,115,1,0,0,0,122,0,381,122
633902,BBB 2014_October,True,0,0,0,0,23,0,275,0,4,2407,0,0,0,17,248,0,74,0,41,4
648902,EEE 2014_October,True,0,0,0,0,66,0,88,0,3,807,0,142,0,0,2,0,20,0,4,5
606304,FFF 2013_October,True,0,0,0,1,259,0,380,0,11,709,0,0,4,3,669,0,148,0,257,44
2288454,FFF 2013_February,True,1,12,0,0,218,0,282,0,0,791,37,18,3,9,604,0,26,0,223,19
605692,GGG 2013_October,True,0,0,0,0,7,0,58,0,0,62,0,0,0,0,81,0,28,0,16,0
120611,GGG 2014_February,False,0,0,0,0,0,0,17,0,0,103,0,0,0,0,0,0,3,0,2,0
686018,DDD 2014_October,True,0,0,27,0,772,0,943,0,13,144,0,0,4,0,902,0,204,0,410,45
632312,CCC 2014_February,False,0,0,0,0,58,0,136,0,2,263,0,0,0,0,149,0,20,0,30,24
607293,GGG 2013_October,True,0,0,0,0,8,2,125,0,0,356,0,0,0,0,135,0,33,0,14,0
485262,BBB 2014_February,True,0,0,0,0,5200,2,1108,0,0,134,0,0,0,0,167,0,15,0,72,65
522708,CCC 2014_October,False,0,0,0,0,1,0,39,0,0,0,0,0,0,0,264,0,9,0,25,3
348378,FFF 2014_February,False,0,0,0,0,112,0,83,0,2,80,0,0,10,0,3,0,12,0,46,8
623406,BBB 2014_February,True,0,0,0,0,113,0,144,0,0,13,0,0,0,0,25,0,107,0,108,40
575324,GGG 2014_February,False,0,0,0,0,0,0,68,0,0,28,0,0,0,0,17,0,13,0,7,0
339640,EEE 2013_October,True,0,4,0,0,114,0,184,0,2,594,0,228,0,0,174,0,49,0,11,13
604055,DDD 2013_October,True,0,0,14,0,344,6,425,0,20,152,0,77,0,0,0,0,32,0,286,50
587621,EEE 2014_October,False,0,0,0,0,471,0,509,0,2,943,0,329,0,0,477,0,38,0,119,50
635052,GGG 2014_February,True,0,0,0,0,3,8,47,0,0,99,0,0,0,0,8,0,20,0,24,0
573934,BBB 2014_October,True,0,0,0,0,128,0,238,0,10,570,0,0,0,13,172,0,30,0,40,0
575762,EEE 2013_October,True,0,5,0,0,17,0,236,0,0,655,0,125,0,0,192,0,4,0,39,28
474153,DDD 2014_February,False,0,0,11,0,133,0,377,0,8,393,0,0,0,0,0,0,84,0,373,74
558024,BBB 2013_February,True,0,0,0,0,104,0,113,0,0,0,0,0,0,0,89,0,39,0,41,14
487556,DDD 2014_October,True,0,0,55,0,310,0,418,0,143,237,0,88,0,0,0,0,67,0,425,42
2677135,GGG 2014_February,True,0,0,0,0,20,1,94,0,0,134,0,0,0,0,101,0,60,0,9,0
519510,FFF 2013_February,True,6,0,0,0,136,0,409,0,0,1128,3,10,12,1,380,0,40,0,266,23
494424,AAA 2013_October,False,0,0,0,0,12,0,14,0,0,22,0,0,0,0,0,0,1,0,9,0
641629,EEE 2014_October,False,0,0,0,0,0,0,5,0,0,69,0,0,0,0,0,0,0,0,0,0
2588467,FFF 2013_October,False,0,0,0,0,3,0,17,0,0,18,0,0,2,0,0,0,0,0,15,0
696666,FFF 2014_October,False,0,0,0,0,49,0,111,4,0,131,0,0,2,0,616,0,8,0,87,10
136135,DDD 2014_October,True,0,0,7,0,153,24,184,0,11,287,0,0,0,0,0,0,67,0,134,11
595401,FFF 2013_October,True,0,0,0,1,347,0,355,0,11,293,0,9,4,0,937,0,23,0,164,28
572382,DDD 2013_October,True,0,0,3,0,49,0,194,0,2,372,0,44,0,0,164,0,40,0,127,8
439203,FFF 2013_October,False,0,0,0,0,3,0,42,0,1,54,0,3,2,0,4,0,14,0,121,1
1541133,BBB 2013_October,False,0,0,0,0,1035,0,635,0,1,49,0,0,0,0,144,0,160,0,153,31
262011,AAA 2013_October,True,0,0,0,0,240,2,199,0,1,472,0,0,0,0,0,0,9,0,113,30
2694886,DDD 2014_February,True,0,0,10,0,414,2,165,0,10,20,0,70,0,0,0,0,46,0,159,15
574888,EEE 2013_October,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
472949,DDD 2013_February,False,0,0,4,0,45,8,152,0,2,131,0,3,0,0,0,0,25,0,67,10
547192,BBB 2013_February,True,0,0,0,0,249,0,130,0,0,2,0,0,0,0,100,0,37,0,36,7
569141,BBB 2013_October,True,0,0,0,0,46,0,72,0,0,7,0,0,0,0,79,0,15,0,31,18
548926,FFF 2014_February,False,0,0,0,0,168,0,189,0,0,320,9,0,9,0,758,0,27,0,227,17
613162,BBB 2014_February,True,0,0,0,0,2,0,43,0,0,8,0,0,0,0,86,0,8,0,14,2
2374051,DDD 2013_February,False,0,0,24,0,304,0,224,0,0,130,5,85,0,0,0,0,26,0,113,13
594417,BBB 2014_February,True,0,0,0,0,203,0,46,0,0,10,0,0,0,0,74,0,4,0,11,8
674882,EEE 2014_October,False,0,0,0,0,30,0,291,0,1,238,0,6,1,0,224,0,93,0,94,13
598139,GGG 2013_October,True,0,0,0,0,81,0,200,0,0,338,0,0,0,0,121,0,38,0,25,0
494443,FFF 2013_February,True,19,10,0,0,409,0,1133,0,0,3800,43,54,39,49,2461,0,120,0,1017,130
474246,DDD 2014_October,False,0,0,2,0,221,12,241,0,0,108,0,42,0,0,0,0,8,0,57,29
603543,BBB 2014_February,False,0,0,0,0,13,1,4,0,0,0,0,0,0,0,1,0,2,0,6,3
2404408,AAA 2014_October,False,0,0,0,0,343,0,130,0,0,269,0,0,0,0,0,0,7,0,44,9
543481,DDD 2013_October,False,0,0,28,0,345,5,539,0,10,453,0,148,0,0,0,0,102,0,283,35
529226,DDD 2013_October,False,0,0,10,0,111,0,109,0,1,44,0,45,0,0,0,0,13,0,130,20
623882,BBB 2014_February,True,0,0,0,0,3,0,69,0,0,15,0,0,0,0,66,0,43,0,32,4
503764,FFF 2013_October,True,0,7,0,2,136,0,276,0,3,1257,0,9,5,10,600,0,109,0,239,20
618670,BBB 2014_February,True,0,0,0,0,31,0,20,0,0,7,0,0,0,0,63,0,15,0,4,0
171896,DDD 2013_February,True,0,0,22,0,872,0,689,0,5,593,129,139,6,0,229,0,137,0,350,79
556584,CCC 2014_February,True,0,0,10,0,1033,0,1602,0,0,566,4,335,7,0,1957,0,311,0,493,112
629044,BBB 2014_February,False,0,0,0,0,78,0,104,0,0,7,0,0,0,0,50,0,14,0,14,31
623100,EEE 2014_February,True,0,2,0,0,584,0,395,0,4,1356,0,186,1,0,975,0,81,0,167,56
622859,FFF 2014_February,True,0,0,0,3,98,0,245,0,0,690,0,13,9,0,507,0,20,0,201,12
196132,EEE 2014_October,True,0,0,0,0,223,0,380,0,7,1063,0,441,0,0,246,0,15,0,13,45
553394,CCC 2014_February,True,0,0,0,0,398,0,500,0,23,546,0,0,4,0,1190,0,85,0,528,23
2616950,EEE 2013_October,True,0,7,0,0,74,0,518,0,0,3369,0,405,2,0,588,0,68,0,112,53
569609,CCC 2014_February,True,38,4,0,3,757,0,697,0,5,1821,0,42,21,24,1434,0,167,0,492,95
584386,EEE 2013_October,True,0,2,0,0,185,0,506,0,33,1719,0,511,1,0,1008,0,52,0,218,62
523545,BBB 2013_October,True,0,0,0,0,183,0,123,0,0,26,0,0,0,0,78,0,6,0,19,5
423210,FFF 2014_October,True,10,0,0,0,69,0,355,3,1,1315,0,3,0,0,658,0,21,0,242,17
631600,DDD 2014_February,False,0,0,0,0,2,0,12,0,0,1,0,0,0,0,0,0,5,0,21,0
514633,DDD 2013_February,False,0,0,7,0,30,0,125,0,0,35,23,34,0,0,0,0,42,0,109,59
133104,FFF 2014_February,True,0,0,0,4,712,0,626,0,2,1018,0,7,7,0,1489,0,55,0,245,3
599144,GGG 2014_February,True,0,0,0,0,0,0,57,0,0,126,0,0,0,0,76,0,3,0,10,0
420163,BBB 2013_October,True,0,0,0,0,263,1,229,0,1,74,0,0,0,0,65,0,27,0,67,20
427390,CCC 2014_October,False,0,0,0,0,51,0,132,0,0,80,0,0,1,0,725,0,16,0,69,2
612842,FFF 2014_October,True,0,0,0,0,133,0,336,5,4,935,0,30,2,0,1263,0,43,0,345,30
617014,FFF 2014_February,True,0,0,0,1,63,0,194,0,5,1306,0,18,4,0,613,0,20,0,148,22
631247,FFF 2014_February,True,31,2,0,1,547,0,1047,0,39,1741,0,17,20,36,1306,0,108,0,283,59
650923,FFF 2014_October,True,16,0,0,0,41,0,92,5,0,526,0,86,6,5,461,0,19,0,137,16
615242,CCC 2014_October,False,0,1,0,0,372,0,298,0,7,273,0,21,1,0,229,0,189,0,123,27
206599,FFF 2013_October,True,0,0,0,2,554,0,583,0,0,632,0,14,9,0,981,0,138,0,309,12
647479,CCC 2014_October,False,0,0,0,0,23,0,409,0,8,59,0,0,5,0,1341,0,45,0,142,27
1868389,DDD 2013_October,False,0,0,1,0,128,0,74,0,2,26,0,1,0,0,0,0,48,0,57,4
617531,EEE 2014_February,True,0,1,0,0,53,0,217,0,4,490,0,778,0,0,196,0,31,0,18,31
691907,BBB 2014_October,True,0,0,0,0,152,0,249,0,14,577,0,0,0,10,146,0,29,0,14,4
515046,DDD 2013_February,True,0,0,22,0,2086,4,1029,0,2,94,95,95,3,0,421,0,130,0,651,112
234406,DDD 2013_October,True,0,0,0,0,125,0,220,0,14,248,0,98,0,0,0,0,59,0,233,19
593785,GGG 2014_February,True,0,0,0,0,546,28,257,0,0,927,0,0,0,0,140,0,59,0,105,0
633157,FFF 2014_February,False,0,0,0,0,162,0,194,0,0,663,0,9,7,0,118,0,20,0,207,26
612449,EEE 2014_February,True,0,0,0,0,292,0,689,0,20,1752,0,524,2,0,268,0,238,0,159,154
493763,GGG 2013_October,True,0,0,0,0,167,0,165,0,0,274,0,0,0,0,162,0,24,0,34,0
543683,DDD 2013_October,False,0,0,2,0,1,0,26,0,0,16,0,1,0,0,0,0,5,0,26,5
640892,FFF 2014_October,True,42,1,0,0,99,0,187,4,10,1245,0,11,2,21,529,0,37,0,218,27
626723,DDD 2014_February,False,0,0,1,0,87,0,81,0,0,81,0,24,0,0,0,0,12,0,36,2
566339,BBB 2013_October,True,0,0,0,0,27,0,49,0,0,9,0,0,0,0,39,0,9,0,12,10
634919,FFF 2014_February,True,0,0,0,2,86,0,178,0,0,358,0,11,6,0,521,0,14,0,64,4
2657913,FFF 2014_October,True,7,1,0,0,383,1,333,16,14,472,0,22,10,8,647,0,50,0,333,55
691122,BBB 2014_October,True,0,0,0,0,16,5,145,0,2,345,0,0,0,0,115,0,26,0,32,3
579086,GGG 2013_October,True,0,0,0,0,87,0,117,0,0,228,0,0,0,0,66,0,31,0,15,0
652087,FFF 2014_October,True,0,0,0,0,263,0,268,4,0,518,0,2,1,0,688,0,19,0,195,15
242472,DDD 2013_October,False,0,0,3,0,191,0,228,0,1,249,0,161,0,0,0,0,74,0,196,31
581123,CCC 2014_October,True,0,2,0,0,131,0,378,0,0,511,0,41,2,0,460,0,115,0,117,24
588752,DDD 2014_February,False,0,0,6,0,242,0,151,0,0,144,0,41,0,0,0,0,74,0,150,10
653352,EEE 2014_October,True,0,0,0,0,9,0,108,0,1,271,0,95,0,0,58,0,13,0,8,8
291159,FFF 2013_February,False,0,2,0,0,992,0,415,0,0,942,50,7,20,12,365,0,76,0,270,26
550025,EEE 2013_October,True,0,1,0,0,247,0,405,0,0,714,0,305,0,0,159,0,17,0,6,94
575431,DDD 2013_October,True,0,0,4,0,211,0,226,0,13,67,0,67,0,0,0,0,69,0,128,21
523762,CCC 2014_October,True,0,0,5,0,4,0,388,0,0,147,0,0,1,0,265,0,95,0,219,21
577867,FFF 2013_October,True,0,0,0,1,69,0,107,0,0,342,0,0,4,3,472,0,18,0,85,7
189095,BBB 2013_October,False,0,0,0,0,371,1,265,0,0,16,0,0,0,0,37,0,74,0,102,38
398891,BBB 2013_October,True,0,0,0,0,16,0,55,0,0,9,0,0,0,0,78,0,7,0,21,17
676787,DDD 2014_October,True,0,0,11,0,1682,18,693,0,70,157,0,0,0,0,0,0,98,0,190,58
360190,BBB 2014_February,False,0,0,0,0,5,0,13,0,0,0,0,0,0,0,30,0,0,0,2,4
400091,DDD 2014_October,True,0,0,4,0,125,11,200,0,94,121,0,0,0,0,0,0,72,0,173,19
1390051,FFF 2013_October,False,0,7,0,0,426,0,167,0,0,519,0,108,11,10,136,0,16,0,167,16
537138,DDD 2013_February,True,0,0,61,0,547,0,460,0,0,138,0,106,1,0,0,0,82,0,624,51
646581,EEE 2014_October,False,0,0,0,0,0,0,81,0,0,338,0,3,0,0,2,0,0,0,0,3
600535,CCC 2014_October,False,0,0,0,0,461,0,528,0,2,867,0,0,3,0,529,0,91,0,87,14
592135,BBB 2014_October,True,0,0,0,0,500,19,601,0,19,1317,0,0,0,14,223,0,180,0,97,4
699417,DDD 2014_October,True,0,0,2,0,387,37,300,0,18,274,0,0,0,0,0,0,45,0,97,12
643206,GGG 2014_October,True,0,0,0,0,143,0,94,0,0,100,0,0,0,0,86,0,18,0,23,0
582063,FFF 2013_October,True,12,16,0,5,836,0,777,0,3,1978,0,17,9,7,1251,0,26,0,394,26
435572,DDD 2014_October,True,0,0,1,0,280,7,132,0,26,57,0,0,0,0,0,0,51,0,125,3
1829654,BBB 2014_February,False,0,0,0,0,692,5,317,0,0,48,0,0,0,0,115,0,42,0,126,61
573235,DDD 2014_February,False,0,0,5,0,231,0,226,0,3,104,0,61,0,0,0,0,12,0,52,58
1861445,FFF 2013_February,False,0,0,0,0,141,0,75,0,0,29,3,0,4,0,0,0,6,0,47,7
1930949,FFF 2013_February,False,0,1,0,0,184,0,317,0,0,440,9,6,4,1,14,0,47,0,160,21
591412,FFF 2013_October,False,0,0,0,0,146,1,124,0,0,36,0,0,7,0,71,0,15,0,52,8
651436,GGG 2014_October,True,0,0,0,0,29,1,97,0,0,188,0,0,0,0,74,0,12,0,18,0
646750,FFF 2014_October,True,1,0,0,0,236,0,219,6,17,570,0,19,0,17,666,0,28,0,168,14
649604,CCC 2014_October,True,0,0,0,0,16,0,153,0,0,10,0,0,0,0,1199,0,42,0,49,4
537670,GGG 2013_October,False,0,0,0,0,0,5,193,0,0,237,0,0,0,0,98,0,74,0,35,0
652442,EEE 2014_October,False,0,0,0,0,147,0,233,0,0,270,0,35,0,0,106,0,21,0,28,33
588078,GGG 2013_October,True,0,0,0,0,52,1,57,0,0,39,0,0,0,0,88,0,5,0,7,0
586668,CCC 2014_October,True,0,12,0,0,3997,0,1041,0,0,1126,0,212,1,0,815,0,58,0,242,17
426059,DDD 2013_October,True,0,0,36,0,249,0,344,0,10,252,7,80,2,0,0,0,139,0,254,35
631083,FFF 2014_February,False,0,0,0,0,38,0,90,0,1,175,0,0,9,1,11,0,16,0,97,6
1732956,BBB 2014_October,True,0,0,0,0,551,8,733,0,46,1409,0,0,0,0,656,0,173,0,136,5
146666,DDD 2013_October,False,0,0,5,0,123,0,137,0,1,113,0,41,0,0,0,0,32,0,226,30
692907,BBB 2014_October,True,0,0,0,0,20,2,63,0,6,175,0,0,0,0,24,0,53,0,26,2
682259,CCC 2014_October,False,0,0,0,0,4,0,204,0,1,270,0,0,0,0,236,0,45,0,51,16
643168,EEE 2014_October,True,0,0,0,0,112,0,192,0,0,383,0,112,0,0,66,0,3,0,26,55
242998,FFF 2014_February,True,22,1,0,1,222,0,251,0,0,1149,0,57,7,34,562,0,19,0,218,29
536906,FFF 2013_February,True,0,0,0,0,217,0,314,0,0,781,13,9,4,6,571,0,22,0,144,20
556004,FFF 2013_February,False,0,1,0,0,250,0,202,0,0,611,5,5,15,9,481,0,19,0,195,19
157568,AAA 2013_October,True,8,0,0,0,30,0,287,0,1,880,0,0,0,0,0,0,8,0,115,76
686584,CCC 2014_October,True,0,0,0,0,256,2,342,0,9,41,0,0,4,0,508,0,134,0,143,12
634343,FFF 2014_February,True,7,3,0,2,18,0,215,0,13,1386,0,4,11,8,315,0,22,0,171,35
526601,FFF 2013_October,True,6,18,0,4,596,0,685,0,6,1610,0,26,6,13,1334,0,60,0,318,37
547347,FFF 2014_October,True,14,0,0,0,132,0,205,0,14,642,0,1,0,0,586,0,29,0,126,16
590127,DDD 2014_October,True,0,0,12,0,307,16,136,0,29,21,0,0,0,0,0,0,39,0,114,4
522312,CCC 2014_February,True,0,0,39,0,121,0,444,0,2,133,0,106,1,0,673,0,138,0,411,13
47891,BBB 2014_October,False,0,0,0,0,0,0,47,0,0,37,0,0,0,0,8,0,10,0,14,2
602818,FFF 2014_February,False,8,0,0,1,67,0,262,0,0,1044,0,28,5,8,1121,0,55,0,228,10
391937,GGG 2014_February,True,0,0,0,0,415,39,731,0,12,2456,0,0,0,11,349,0,599,0,158,4
612327,CCC 2014_October,True,0,1,0,0,1749,0,1133,0,10,1365,0,296,10,0,1267,0,107,0,246,39
647850,GGG 2014_October,True,0,0,0,0,7,0,114,0,0,279,0,0,0,0,97,0,22,0,14,0
477120,DDD 2013_October,True,0,0,22,0,267,0,220,0,2,102,0,124,0,0,0,0,56,0,122,32
306886,BBB 2013_February,True,0,0,0,0,21,0,34,0,0,1,0,0,0,0,65,0,6,0,26,2
226955,FFF 2014_October,False,0,0,0,0,166,4,230,3,0,685,0,39,1,9,626,0,30,0,239,20
228222,AAA 2013_October,True,0,0,0,0,86,0,133,0,0,152,0,0,0,0,0,0,8,0,42,24
643077,EEE 2014_October,True,0,0,0,0,262,0,392,0,4,679,0,158,1,0,166,0,24,0,17,72
566871,CCC 2014_February,False,0,1,0,0,401,0,214,0,1,199,0,0,0,0,333,0,25,0,86,13
629274,BBB 2014_February,True,0,0,0,0,14,0,24,0,0,2,0,0,0,0,63,0,4,0,8,0
618632,BBB 2014_February,False,0,0,0,0,385,0,143,0,0,15,0,0,0,0,87,0,4,0,7,15
682321,GGG 2014_October,True,0,0,0,0,192,43,315,0,0,281,0,0,0,0,67,0,67,0,64,0
683742,BBB 2014_October,True,0,0,0,0,14,1,238,0,7,1267,0,0,0,16,177,0,48,0,49,2
