id_student,activity_type,sum_click,final_result
613418,questionnaire,0,Pass
613418,quiz,153,Pass
613418,resource,79,Pass
613418,sharedsubpage,0,Pass
613418,subpage,128,Pass
613418,url,19,Pass
591725,forumng,0,Fail
591725,glossary,0,Fail
591725,oucollaborate,0,Fail
591725,oucontent,0,Fail
591725,ouelluminate,0,Fail
591725,questionnaire,0,Fail
591725,quiz,0,Fail
591725,resource,0,Fail
591725,sharedsubpage,0,Fail
591725,subpage,0,Fail
591725,url,0,Fail
582253,forumng,63,Pass
582253,glossary,0,Pass
582253,oucollaborate,3,Pass
582253,oucontent,1057,Pass
582253,ouelluminate,0,Pass
582253,questionnaire,13,Pass
582253,quiz,99,Pass
582253,resource,94,Pass
582253,sharedsubpage,0,Pass
582253,subpage,79,Pass
582253,url,0,Pass
695075,forumng,8,Pass
695075,glossary,0,Pass
695075,oucollaborate,0,Pass
695075,oucontent,641,Pass
695075,ouelluminate,0,Pass
695075,questionnaire,6,Pass
695075,quiz,86,Pass
695075,resource,26,Pass
695075,sharedsubpage,0,Pass
695075,subpage,40,Pass
695075,url,0,Pass
569930,forumng,509,Pass
569930,glossary,1,Pass
569930,oucollaborate,0,Pass
569930,oucontent,23,Pass
569930,ouelluminate,0,Pass
569930,questionnaire,0,Pass
569930,quiz,113,Pass
569930,resource,17,Pass
569930,sharedsubpage,0,Pass
569930,subpage,45,Pass
569930,url,9,Pass
512581,forumng,2314,Fail
512581,glossary,0,Fail
512581,oucollaborate,0,Fail
512581,oucontent,10,Fail
512581,ouelluminate,0,Fail
512581,questionnaire,0,Fail
512581,quiz,40,Fail
512581,resource,15,Fail
512581,sharedsubpage,0,Fail
512581,subpage,16,Fail
512581,url,9,Fail
509696,forumng,12,Pass
509696,glossary,0,Pass
509696,oucollaborate,0,Pass
509696,oucontent,48,Pass
509696,ouelluminate,0,Pass
509696,questionnaire,0,Pass
509696,quiz,60,Pass
509696,resource,11,Pass
509696,sharedsubpage,0,Pass
509696,subpage,28,Pass
509696,url,36,Pass
547259,forumng,572,Pass
547259,glossary,0,Pass
547259,oucollaborate,0,Pass
547259,oucontent,0,Pass
547259,ouelluminate,0,Pass
547259,questionnaire,0,Pass
547259,quiz,98,Pass
547259,resource,111,Pass
547259,sharedsubpage,0,Pass
547259,subpage,197,Pass
547259,url,41,Pass
586086,forumng,579,Pass
586086,glossary,4,Pass
586086,oucollaborate,0,Pass
586086,oucontent,45,Pass
586086,ouelluminate,0,Pass
586086,questionnaire,0,Pass
586086,quiz,66,Pass
586086,resource,27,Pass
586086,sharedsubpage,0,Pass
586086,subpage,35,Pass
586086,url,8,Pass
570271,forumng,2175,Pass
570271,glossary,2,Pass
570271,oucollaborate,0,Pass
570271,oucontent,33,Pass
570271,ouelluminate,0,Pass
570271,questionnaire,0,Pass
570271,quiz,111,Pass
570271,resource,32,Pass
570271,sharedsubpage,0,Pass
570271,subpage,33,Pass
570271,url,9,Pass
2487573,forumng,42,Pass
2487573,glossary,3,Pass
2487573,oucollaborate,6,Pass
2487573,oucontent,1195,Pass
2487573,ouelluminate,0,Pass
2487573,questionnaire,12,Pass
2487573,quiz,152,Pass
2487573,resource,66,Pass
2487573,sharedsubpage,0,Pass
2487573,subpage,55,Pass
2487573,url,5,Pass
620257,forumng,149,Pass
620257,glossary,0,Pass
620257,oucollaborate,0,Pass
620257,oucontent,6,Pass
620257,ouelluminate,0,Pass
620257,questionnaire,0,Pass
620257,quiz,59,Pass
620257,resource,26,Pass
620257,sharedsubpage,0,Pass
620257,subpage,65,Pass
620257,url,4,Pass
549226,forumng,71,Fail
549226,glossary,1,Fail
549226,oucollaborate,0,Fail
549226,oucontent,24,Fail
549226,ouelluminate,0,Fail
549226,questionnaire,0,Fail
549226,quiz,68,Fail
549226,resource,4,Fail
549226,sharedsubpage,0,Fail
549226,subpage,21,Fail
549226,url,5,Fail
556284,forumng,156,Pass
556284,glossary,0,Pass
556284,oucollaborate,0,Pass
556284,oucontent,0,Pass
556284,ouelluminate,0,Pass
556284,questionnaire,0,Pass
556284,quiz,42,Pass
556284,resource,12,Pass
556284,sharedsubpage,0,Pass
556284,subpage,34,Pass
556284,url,4,Pass
514864,forumng,748,Pass
514864,glossary,0,Pass
514864,oucollaborate,2,Pass
514864,oucontent,31,Pass
514864,ouelluminate,0,Pass
514864,questionnaire,0,Pass
514864,quiz,112,Pass
514864,resource,79,Pass
514864,sharedsubpage,0,Pass
514864,subpage,103,Pass
514864,url,19,Pass
571954,forumng,52,Pass
571954,glossary,0,Pass
571954,oucollaborate,3,Pass
571954,oucontent,18,Pass
571954,ouelluminate,0,Pass
571954,questionnaire,0,Pass
571954,quiz,63,Pass
571954,resource,26,Pass
571954,sharedsubpage,0,Pass
571954,subpage,25,Pass
571954,url,8,Pass
500016,forumng,121,Pass
500016,glossary,2,Pass
500016,oucollaborate,5,Pass
500016,oucontent,8,Pass
500016,ouelluminate,0,Pass
500016,questionnaire,0,Pass
500016,quiz,79,Pass
500016,resource,31,Pass
500016,sharedsubpage,0,Pass
500016,subpage,42,Pass
500016,url,14,Pass
630834,forumng,221,Pass
630834,glossary,1,Pass
630834,oucollaborate,0,Pass
630834,oucontent,1420,Pass
630834,ouelluminate,0,Pass
630834,questionnaire,10,Pass
630834,quiz,274,Pass
630834,resource,56,Pass
630834,sharedsubpage,0,Pass
630834,subpage,51,Pass
630834,url,3,Pass
624306,forumng,18,Pass
624306,glossary,0,Pass
624306,oucollaborate,0,Pass
624306,oucontent,12,Pass
624306,ouelluminate,0,Pass
624306,questionnaire,0,Pass
624306,quiz,46,Pass
624306,resource,38,Pass
624306,sharedsubpage,0,Pass
624306,subpage,22,Pass
624306,url,27,Pass
229426,forumng,84,Pass
229426,glossary,1,Pass
229426,oucollaborate,0,Pass
229426,oucontent,0,Pass
229426,ouelluminate,0,Pass
229426,questionnaire,0,Pass
229426,quiz,63,Pass
229426,resource,25,Pass
229426,sharedsubpage,0,Pass
229426,subpage,55,Pass
229426,url,10,Pass
697754,forumng,361,Pass
697754,glossary,1,Pass
697754,oucollaborate,12,Pass
697754,oucontent,749,Pass
697754,ouelluminate,0,Pass
697754,questionnaire,11,Pass
697754,quiz,78,Pass
697754,resource,50,Pass
697754,sharedsubpage,0,Pass
697754,subpage,52,Pass
697754,url,3,Pass
420663,forumng,12,Pass
420663,glossary,0,Pass
420663,oucollaborate,0,Pass
420663,oucontent,2,Pass
420663,ouelluminate,0,Pass
420663,questionnaire,0,Pass
420663,quiz,74,Pass
420663,resource,15,Pass
420663,sharedsubpage,0,Pass
420663,subpage,35,Pass
420663,url,31,Pass
68556,forumng,9,Fail
68556,glossary,0,Fail
68556,oucollaborate,0,Fail
68556,oucontent,0,Fail
68556,ouelluminate,0,Fail
68556,questionnaire,0,Fail
68556,quiz,16,Fail
68556,resource,7,Fail
68556,sharedsubpage,0,Fail
68556,subpage,10,Fail
68556,url,16,Fail
577280,forumng,434,Pass
577280,glossary,1,Pass
577280,oucollaborate,0,Pass
577280,oucontent,4,Pass
577280,ouelluminate,0,Pass
577280,questionnaire,0,Pass
577280,quiz,64,Pass
577280,resource,16,Pass
577280,sharedsubpage,0,Pass
577280,subpage,23,Pass
577280,url,5,Pass
686940,forumng,485,Pass
686940,glossary,0,Pass
686940,oucollaborate,8,Pass
686940,oucontent,910,Pass
686940,ouelluminate,0,Pass
686940,questionnaire,14,Pass
686940,quiz,127,Pass
686940,resource,37,Pass
686940,sharedsubpage,0,Pass
686940,subpage,29,Pass
686940,url,1,Pass
235097,forumng,648,Fail
235097,glossary,2,Fail
235097,oucollaborate,0,Fail
235097,oucontent,2,Fail
235097,ouelluminate,0,Fail
235097,questionnaire,0,Fail
235097,quiz,60,Fail
235097,resource,16,Fail
235097,sharedsubpage,0,Fail
235097,subpage,17,Fail
235097,url,16,Fail
604358,forumng,133,Pass
604358,glossary,1,Pass
604358,oucollaborate,3,Pass
604358,oucontent,824,Pass
604358,ouelluminate,0,Pass
604358,questionnaire,12,Pass
604358,quiz,152,Pass
604358,resource,41,Pass
604358,sharedsubpage,0,Pass
604358,subpage,79,Pass
604358,url,1,Pass
548871,forumng,79,Fail
548871,glossary,0,Fail
548871,oucollaborate,0,Fail
548871,oucontent,0,Fail
548871,ouelluminate,0,Fail
548871,questionnaire,0,Fail
548871,quiz,85,Fail
548871,resource,44,Fail
548871,sharedsubpage,0,Fail
548871,subpage,56,Fail
548871,url,13,Fail
280140,forumng,11,Fail
280140,glossary,0,Fail
280140,oucollaborate,0,Fail
280140,oucontent,5,Fail
280140,ouelluminate,0,Fail
280140,questionnaire,0,Fail
280140,quiz,17,Fail
280140,resource,12,Fail
280140,sharedsubpage,0,Fail
280140,subpage,15,Fail
280140,url,11,Fail
546609,forumng,224,Pass
546609,glossary,5,Pass
546609,oucollaborate,0,Pass
546609,oucontent,0,Pass
546609,ouelluminate,0,Pass
546609,questionnaire,0,Pass
546609,quiz,77,Pass
546609,resource,55,Pass
546609,sharedsubpage,1,Pass
546609,subpage,109,Pass
546609,url,8,Pass
544741,forumng,43,Pass
544741,glossary,0,Pass
544741,oucollaborate,0,Pass
544741,oucontent,0,Pass
544741,ouelluminate,0,Pass
544741,questionnaire,0,Pass
544741,quiz,124,Pass
544741,resource,9,Pass
544741,sharedsubpage,0,Pass
544741,subpage,6,Pass
544741,url,4,Pass
651659,forumng,69,Pass
651659,glossary,7,Pass
651659,oucollaborate,4,Pass
651659,oucontent,581,Pass
651659,ouelluminate,0,Pass
651659,questionnaire,7,Pass
651659,quiz,147,Pass
651659,resource,64,Pass
651659,sharedsubpage,0,Pass
651659,subpage,63,Pass
651659,url,2,Pass
647502,forumng,53,Pass
647502,glossary,0,Pass
647502,oucollaborate,0,Pass
647502,oucontent,69,Pass
647502,ouelluminate,0,Pass
647502,questionnaire,0,Pass
647502,quiz,97,Pass
647502,resource,4,Pass
647502,sharedsubpage,0,Pass
647502,subpage,4,Pass
647502,url,0,Pass
624196,forumng,623,Pass
624196,glossary,2,Pass
624196,oucollaborate,0,Pass
624196,oucontent,29,Pass
624196,ouelluminate,0,Pass
624196,questionnaire,0,Pass
624196,quiz,83,Pass
624196,resource,34,Pass
624196,sharedsubpage,0,Pass
624196,subpage,52,Pass
624196,url,75,Pass
399737,forumng,156,Pass
399737,glossary,4,Pass
399737,oucollaborate,3,Pass
399737,oucontent,1032,Pass
399737,ouelluminate,0,Pass
399737,questionnaire,9,Pass
399737,quiz,126,Pass
399737,resource,34,Pass
399737,sharedsubpage,0,Pass
399737,subpage,32,Pass
399737,url,0,Pass
678444,forumng,0,Fail
678444,glossary,0,Fail
678444,oucollaborate,0,Fail
678444,oucontent,24,Fail
678444,ouelluminate,0,Fail
678444,questionnaire,0,Fail
678444,quiz,1,Fail
678444,resource,8,Fail
678444,sharedsubpage,0,Fail
678444,subpage,18,Fail
678444,url,0,Fail
643208,forumng,87,Pass
643208,glossary,13,Pass
643208,oucollaborate,8,Pass
643208,oucontent,1171,Pass
643208,ouelluminate,0,Pass
643208,questionnaire,9,Pass
643208,quiz,112,Pass
643208,resource,53,Pass
643208,sharedsubpage,0,Pass
643208,subpage,84,Pass
643208,url,1,Pass
692908,forumng,253,Pass
692908,glossary,3,Pass
692908,oucollaborate,3,Pass
692908,oucontent,421,Pass
692908,ouelluminate,0,Pass
692908,questionnaire,0,Pass
692908,quiz,175,Pass
692908,resource,48,Pass
692908,sharedsubpage,0,Pass
692908,subpage,96,Pass
692908,url,2,Pass
493451,forumng,172,Fail
493451,glossary,0,Fail
493451,oucollaborate,0,Fail
493451,oucontent,0,Fail
493451,ouelluminate,0,Fail
493451,questionnaire,0,Fail
493451,quiz,37,Fail
493451,resource,5,Fail
493451,sharedsubpage,0,Fail
493451,subpage,13,Fail
493451,url,3,Fail
591574,forumng,257,Pass
591574,glossary,0,Pass
591574,oucollaborate,0,Pass
591574,oucontent,18,Pass
591574,ouelluminate,0,Pass
591574,questionnaire,0,Pass
591574,quiz,78,Pass
591574,resource,47,Pass
591574,sharedsubpage,0,Pass
591574,subpage,63,Pass
591574,url,70,Pass
613932,forumng,0,Fail
613932,glossary,0,Fail
613932,oucollaborate,0,Fail
613932,oucontent,0,Fail
613932,ouelluminate,0,Fail
613932,questionnaire,0,Fail
613932,quiz,0,Fail
613932,resource,1,Fail
613932,sharedsubpage,0,Fail
613932,subpage,3,Fail
613932,url,1,Fail
572416,forumng,518,Pass
572416,glossary,0,Pass
572416,oucollaborate,0,Pass
572416,oucontent,12,Pass
572416,ouelluminate,0,Pass
572416,questionnaire,0,Pass
572416,quiz,98,Pass
572416,resource,15,Pass
572416,sharedsubpage,0,Pass
572416,subpage,24,Pass
572416,url,5,Pass
596677,forumng,2,Fail
596677,glossary,0,Fail
596677,oucollaborate,0,Fail
596677,oucontent,0,Fail
596677,ouelluminate,0,Fail
596677,questionnaire,0,Fail
596677,quiz,22,Fail
596677,resource,2,Fail
596677,sharedsubpage,0,Fail
596677,subpage,7,Fail
596677,url,4,Fail
495786,forumng,6,Fail
495786,glossary,0,Fail
495786,oucollaborate,0,Fail
495786,oucontent,0,Fail
495786,ouelluminate,0,Fail
495786,questionnaire,0,Fail
495786,quiz,0,Fail
495786,resource,0,Fail
495786,sharedsubpage,0,Fail
495786,subpage,0,Fail
495786,url,0,Fail
631441,forumng,1210,Pass
631441,glossary,3,Pass
631441,oucollaborate,0,Pass
631441,oucontent,47,Pass
631441,ouelluminate,0,Pass
631441,questionnaire,0,Pass
631441,quiz,128,Pass
631441,resource,83,Pass
631441,sharedsubpage,0,Pass
631441,subpage,107,Pass
631441,url,83,Pass
607804,forumng,152,Pass
607804,glossary,0,Pass
607804,oucollaborate,0,Pass
607804,oucontent,35,Pass
607804,ouelluminate,0,Pass
607804,questionnaire,0,Pass
607804,quiz,65,Pass
607804,resource,9,Pass
607804,sharedsubpage,0,Pass
607804,subpage,23,Pass
607804,url,3,Pass
550520,forumng,319,Pass
550520,glossary,0,Pass
550520,oucollaborate,0,Pass
550520,oucontent,0,Pass
550520,ouelluminate,0,Pass
550520,questionnaire,0,Pass
550520,quiz,67,Pass
550520,resource,25,Pass
550520,sharedsubpage,0,Pass
550520,subpage,49,Pass
550520,url,6,Pass
2187146,forumng,901,Pass
2187146,glossary,1,Pass
2187146,oucollaborate,0,Pass
2187146,oucontent,28,Pass
2187146,ouelluminate,0,Pass
2187146,questionnaire,0,Pass
2187146,quiz,90,Pass
2187146,resource,34,Pass
2187146,sharedsubpage,0,Pass
2187146,subpage,101,Pass
2187146,url,25,Pass
552025,forumng,247,Fail
552025,glossary,0,Fail
552025,oucollaborate,0,Fail
552025,oucontent,1,Fail
552025,ouelluminate,0,Fail
552025,questionnaire,0,Fail
552025,quiz,42,Fail
552025,resource,18,Fail
552025,sharedsubpage,0,Fail
552025,subpage,31,Fail
552025,url,17,Fail
2384819,forumng,173,Pass
2384819,glossary,0,Pass
2384819,oucollaborate,0,Pass
2384819,oucontent,0,Pass
2384819,ouelluminate,0,Pass
2384819,questionnaire,0,Pass
2384819,quiz,54,Pass
2384819,resource,4,Pass
2384819,sharedsubpage,0,Pass
2384819,subpage,17,Pass
2384819,url,3,Pass
624598,forumng,0,Fail
624598,glossary,0,Fail
624598,oucollaborate,0,Fail
624598,oucontent,0,Fail
624598,ouelluminate,0,Fail
624598,questionnaire,0,Fail
624598,quiz,17,Fail
624598,resource,10,Fail
624598,sharedsubpage,0,Fail
624598,subpage,19,Fail
624598,url,3,Fail
625087,forumng,212,Fail
625087,glossary,2,Fail
625087,oucollaborate,0,Fail
625087,oucontent,21,Fail
625087,ouelluminate,0,Fail
625087,questionnaire,0,Fail
625087,quiz,43,Fail
625087,resource,75,Fail
625087,sharedsubpage,0,Fail
625087,subpage,120,Fail
625087,url,48,Fail
275112,forumng,39,Fail
275112,glossary,0,Fail
275112,oucollaborate,0,Fail
275112,oucontent,4,Fail
275112,ouelluminate,0,Fail
275112,questionnaire,0,Fail
275112,quiz,111,Fail
275112,resource,51,Fail
275112,sharedsubpage,0,Fail
275112,subpage,92,Fail
275112,url,45,Fail
649189,forumng,979,Pass
649189,glossary,134,Pass
649189,oucollaborate,42,Pass
649189,oucontent,3185,Pass
649189,ouelluminate,0,Pass
649189,questionnaire,17,Pass
649189,quiz,320,Pass
649189,resource,142,Pass
649189,sharedsubpage,0,Pass
649189,subpage,259,Pass
649189,url,3,Pass
294513,forumng,1409,Pass
294513,glossary,6,Pass
294513,oucollaborate,0,Pass
294513,oucontent,28,Pass
294513,ouelluminate,0,Pass
294513,questionnaire,0,Pass
294513,quiz,85,Pass
294513,resource,10,Pass
294513,sharedsubpage,0,Pass
294513,subpage,12,Pass
294513,url,4,Pass
529795,forumng,9,Fail
529795,glossary,0,Fail
529795,oucollaborate,0,Fail
529795,oucontent,23,Fail
529795,ouelluminate,0,Fail
529795,questionnaire,0,Fail
529795,quiz,20,Fail
529795,resource,9,Fail
529795,sharedsubpage,0,Fail
529795,subpage,22,Fail
529795,url,7,Fail
1930367,forumng,237,Pass
1930367,glossary,4,Pass
1930367,oucollaborate,0,Pass
1930367,oucontent,1,Pass
1930367,ouelluminate,2,Pass
1930367,questionnaire,0,Pass
1930367,quiz,53,Pass
1930367,resource,39,Pass
1930367,sharedsubpage,0,Pass
1930367,subpage,80,Pass
1930367,url,11,Pass
551953,forumng,93,Fail
551953,glossary,1,Fail
551953,oucollaborate,0,Fail
551953,oucontent,0,Fail
551953,ouelluminate,0,Fail
551953,questionnaire,0,Fail
551953,quiz,51,Fail
551953,resource,4,Fail
551953,sharedsubpage,0,Fail
551953,subpage,6,Fail
551953,url,2,Fail
694526,forumng,2,Pass
694526,glossary,3,Pass
694526,oucollaborate,0,Pass
694526,oucontent,250,Pass
694526,ouelluminate,0,Pass
694526,questionnaire,0,Pass
694526,quiz,67,Pass
694526,resource,14,Pass
694526,sharedsubpage,0,Pass
694526,subpage,28,Pass
694526,url,0,Pass
610906,forumng,42,Pass
610906,glossary,0,Pass
610906,oucollaborate,0,Pass
610906,oucontent,6,Pass
610906,ouelluminate,0,Pass
610906,questionnaire,0,Pass
610906,quiz,74,Pass
610906,resource,17,Pass
610906,sharedsubpage,0,Pass
610906,subpage,27,Pass
610906,url,84,Pass
600770,forumng,55,Fail
600770,glossary,0,Fail
600770,oucollaborate,0,Fail
600770,oucontent,1,Fail
600770,ouelluminate,0,Fail
600770,questionnaire,0,Fail
600770,quiz,0,Fail
600770,resource,0,Fail
600770,sharedsubpage,0,Fail
600770,subpage,5,Fail
600770,url,4,Fail
637414,forumng,0,Pass
637414,glossary,0,Pass
637414,oucollaborate,0,Pass
637414,oucontent,1048,Pass
637414,ouelluminate,0,Pass
637414,questionnaire,12,Pass
637414,quiz,155,Pass
637414,resource,35,Pass
637414,sharedsubpage,0,Pass
637414,subpage,29,Pass
637414,url,2,Pass
612120,forumng,184,Fail
612120,glossary,2,Fail
612120,oucollaborate,0,Fail
612120,oucontent,8,Fail
612120,ouelluminate,0,Fail
612120,questionnaire,0,Fail
612120,quiz,55,Fail
612120,resource,11,Fail
612120,sharedsubpage,0,Fail
612120,subpage,31,Fail
612120,url,7,Fail
559414,forumng,354,Pass
559414,glossary,0,Pass
559414,oucollaborate,0,Pass
559414,oucontent,18,Pass
559414,ouelluminate,0,Pass
559414,questionnaire,0,Pass
559414,quiz,74,Pass
559414,resource,10,Pass
559414,sharedsubpage,0,Pass
559414,subpage,6,Pass
559414,url,20,Pass
273731,forumng,325,Pass
273731,glossary,0,Pass
273731,oucollaborate,0,Pass
273731,oucontent,1,Pass
273731,ouelluminate,1,Pass
273731,questionnaire,0,Pass
273731,quiz,60,Pass
273731,resource,31,Pass
273731,sharedsubpage,0,Pass
273731,subpage,68,Pass
273731,url,17,Pass
648778,forumng,236,Pass
648778,glossary,1,Pass
648778,oucollaborate,10,Pass
648778,oucontent,834,Pass
648778,ouelluminate,0,Pass
648778,questionnaire,9,Pass
648778,quiz,173,Pass
648778,resource,17,Pass
648778,sharedsubpage,0,Pass
648778,subpage,28,Pass
648778,url,1,Pass
2529306,forumng,22,Fail
2529306,glossary,0,Fail
2529306,oucollaborate,0,Fail
2529306,oucontent,4,Fail
2529306,ouelluminate,0,Fail
2529306,questionnaire,0,Fail
2529306,quiz,96,Fail
2529306,resource,10,Fail
2529306,sharedsubpage,0,Fail
2529306,subpage,20,Fail
2529306,url,26,Fail
484412,forumng,848,Pass
484412,glossary,11,Pass
484412,oucollaborate,0,Pass
484412,oucontent,28,Pass
484412,ouelluminate,0,Pass
484412,questionnaire,0,Pass
484412,quiz,83,Pass
484412,resource,185,Pass
484412,sharedsubpage,0,Pass
484412,subpage,200,Pass
484412,url,104,Pass
573043,forumng,349,Pass
573043,glossary,4,Pass
573043,oucollaborate,0,Pass
573043,oucontent,93,Pass
573043,ouelluminate,0,Pass
573043,questionnaire,0,Pass
573043,quiz,152,Pass
573043,resource,46,Pass
573043,sharedsubpage,0,Pass
573043,subpage,63,Pass
573043,url,19,Pass
373269,forumng,378,Fail
373269,glossary,6,Fail
373269,oucollaborate,1,Fail
373269,oucontent,26,Fail
373269,ouelluminate,0,Fail
373269,questionnaire,0,Fail
373269,quiz,87,Fail
373269,resource,64,Fail
373269,sharedsubpage,0,Fail
373269,subpage,124,Fail
373269,url,16,Fail
559606,forumng,2307,Pass
559606,glossary,2,Pass
559606,oucollaborate,0,Pass
559606,oucontent,1,Pass
559606,ouelluminate,47,Pass
559606,questionnaire,0,Pass
559606,quiz,70,Pass
559606,resource,39,Pass
